all
FILE 	 HUFFSIZE 	 ORIGINAL SIZE 	 WORDSIZE
1945_08_06_3820.huff 	 6162 	 6616 	 1166
1945_08_09_3821.huff 	 14057 	 23062 	 4075
1945_09_01_3341.huff 	 5731 	 6795 	 1268
1945_10_27_3342.huff 	 10742 	 14596 	 2603
1947_03_12_3343.huff 	 9259 	 13236 	 2213
1947_06_20_3344.huff 	 7105 	 10155 	 1807
1947_06_29_3345.huff 	 6189 	 7000 	 1232
1948_07_15_3346.huff 	 9282 	 14429 	 2721
1948_09_18_3347.huff 	 3336 	 3874 	 794
1948_09_18_3348.huff 	 3643 	 4234 	 817
1948_11_03_3349.huff 	 1352 	 1432 	 285
1949_01_20_3350.huff 	 9506 	 13356 	 2284
1951_04_11_3351.huff 	 8438 	 13392 	 2469
1952_03_15_3352.huff 	 6985 	 10065 	 1970
1952_03_29_3353.huff 	 12096 	 20233 	 3804
1952_09_23_4638.huff 	 12695 	 24060 	 4800
1952_10_22_3354.huff 	 4778 	 6513 	 1280
1953_01_15_3355.huff 	 13160 	 19751 	 3802
1953_01_20_3356.huff 	 11794 	 13616 	 2476
1953_04_16_3357.huff 	 11862 	 15977 	 2918
1953_12_08_3358.huff 	 12885 	 17666 	 3075
1956_08_23_3359.huff 	 18104 	 25074 	 4406
1957_01_05_3360.huff 	 13477 	 20490 	 3443
1960_07_15_3362.huff 	 12171 	 14003 	 2558
1960_09_12_3363.huff 	 7278 	 8671 	 1561
1960_09_26_5728.huff 	 20603 	 59322 	 11037
1960_10_07_5729.huff 	 23028 	 61224 	 11385
1960_10_13_5730.huff 	 22661 	 58786 	 10930
1960_10_21_5731.huff 	 21394 	 59337 	 10991
1961_01_09_3364.huff 	 4913 	 5012 	 911
1961_01_17_3361.huff 	 9934 	 10919 	 1858
1961_01_20_3365.huff 	 6849 	 7371 	 1368
1961_01_30_5945.huff 	 21881 	 30901 	 5301
1961_02_21_5946.huff 	 4010 	 5288 	 975
1961_03_01_3366.huff 	 2345 	 2297 	 412
1961_03_13_5732.huff 	 10930 	 14460 	 2479
1961_04_20_5669.huff 	 22458 	 47395 	 7751
1961_04_20_5739.huff 	 7869 	 8546 	 1531
1961_04_27_3677.huff 	 11705 	 14123 	 2453
1961_05_03_5947.huff 	 3317 	 3405 	 617
1961_05_17_5928.huff 	 12106 	 16773 	 3010
1961_05_25_3368.huff 	 21325 	 34311 	 5911
1961_06_06_5948.huff 	 12788 	 35680 	 6434
1961_06_07_5949.huff 	 6324 	 7245 	 1309
1961_07_25_5740.huff 	 15363 	 22697 	 4138
1961_09_25_5741.huff 	 17376 	 25491 	 4509
1961_10_12_5950.huff 	 9207 	 10634 	 1907
1961_11_11_5951.huff 	 5193 	 5671 	 1044
1961_11_16_3369.huff 	 9373 	 11895 	 2112
1961_12_06_5952.huff 	 20194 	 37681 	 6663
1961_12_07_5953.huff 	 12584 	 22628 	 4239
1961_12_11_5954.huff 	 2268 	 2358 	 467
1962_01_11_5742.huff 	 26173 	 38107 	 6589
1962_03_23_5765.huff 	 10412 	 12958 	 2270
1962_06_06_5766.huff 	 9907 	 13071 	 2371
1962_06_11_3370.huff 	 15434 	 22262 	 3886
1962_09_12_3371.huff 	 10381 	 11798 	 2230
1962_09_30_5743.huff 	 5515 	 6401 	 1139
1962_10_22_3372.huff 	 10641 	 14156 	 2452
1963_01_14_5762.huff 	 21630 	 30865 	 5436
1963_05_18_3373.huff 	 8938 	 11485 	 2028
1963_05_30_3380.huff 	 3327 	 3696 	 707
1963_06_05_5763.huff 	 10158 	 12605 	 2203
1963_06_10_3374.huff 	 14262 	 19184 	 3455
1963_06_11_3375.huff 	 8191 	 10902 	 1997
1963_06_26_3376.huff 	 3155 	 3506 	 676
1963_07_26_3377.huff 	 12024 	 17668 	 3130
1963_09_20_5764.huff 	 14562 	 20149 	 3564
1963_09_26_3378.huff 	 13500 	 20472 	 3755
1963_10_26_3379.huff 	 8453 	 10390 	 1881
1963_11_27_3381.huff 	 7267 	 8874 	 1646
1963_11_28_5657.huff 	 4987 	 10870 	 2058
1963_12_17_5658.huff 	 6830 	 16912 	 3094
1964_01_08_3382.huff 	 13709 	 18148 	 3230
1964_02_01_5898.huff 	 14765 	 22118 	 4003
1964_02_21_3523.huff 	 6196 	 6509 	 1182
1964_02_29_5899.huff 	 14782 	 47492 	 8586
1964_03_07_5900.huff 	 16233 	 26415 	 4754
1964_04_16_5901.huff 	 15755 	 25085 	 4624
1964_04_20_5659.huff 	 16537 	 49894 	 8778
1964_05_06_5902.huff 	 15390 	 25009 	 4540
1964_05_22_3383.huff 	 8048 	 9864 	 1821
1964_07_02_3525.huff 	 5384 	 5778 	 1035
1964_07_24_5903.huff 	 14489 	 25201 	 4549
1964_08_04_3998.huff 	 3004 	 3121 	 549
1964_08_05_5930.huff 	 4815 	 6264 	 1100
1964_08_27_5660.huff 	 8184 	 24002 	 4614
1964_10_09_3526.huff 	 13579 	 23147 	 4568
1964_10_18_5661.huff 	 8086 	 21070 	 3906
1964_10_27_3405.huff 	 17991 	 25390 	 4766
1965_01_04_4000.huff 	 16431 	 24371 	 4390
1965_01_20_4031.huff 	 6793 	 7866 	 1493
1965_02_04_5904.huff 	 13385 	 24770 	 4516
1965_03_13_5905.huff 	 12526 	 21423 	 3913
